,Order Date,sales
949,2013-08-07,12677.57344
950,2013-08-08,6508.44688
951,2013-08-09,9095.2398
952,2013-08-10,4810.348
953,2013-08-11,943.506
954,2013-08-12,18109.254960000002
955,2013-08-13,15315.0775
956,2013-08-14,9339.94
957,2013-08-15,18846.98
958,2013-08-16,19199.20472
959,2013-08-17,3204.735
960,2013-08-18,24.072
961,2013-08-19,13954.55488
962,2013-08-20,11053.137999999999
963,2013-08-21,14644.5053
964,2013-08-22,20914.6812
965,2013-08-23,10338.4369
966,2013-08-24,15632.6933
967,2013-08-25,375.456
968,2013-08-26,9247.405
969,2013-08-27,21351.4685
970,2013-08-28,11947.6502
971,2013-08-29,9017.61244
972,2013-08-30,8131.03264
973,2013-08-31,9422.3985
974,2013-09-01,365.308
975,2013-09-02,12374.2472
976,2013-09-03,22431.6059
977,2013-09-04,14181.08688
978,2013-09-05,17986.4125
979,2013-09-06,14405.467
980,2013-09-07,2432.237
981,2013-09-08,1058.2104
982,2013-09-09,15472.0449
983,2013-09-10,16155.07586
984,2013-09-11,12800.8402
985,2013-09-12,17038.4505
986,2013-09-13,12952.54494
987,2013-09-14,20747.764
988,2013-09-15,1840.928
989,2013-09-16,20816.3305
990,2013-09-17,16186.4583
991,2013-09-18,6126.71094
992,2013-09-19,21465.1807
993,2013-09-20,23853.26708
994,2013-09-21,14390.61452
995,2013-09-22,164.61
996,2013-09-23,4632.708
997,2013-09-24,14077.28
998,2013-09-25,18285.9016
999,2013-09-26,17363.49584
1000,2013-09-27,11984.1713
1001,2013-09-28,7035.8718
1002,2013-09-29,997.918
1003,2013-09-30,16996.50382
1004,2013-10-01,7366.253
1005,2013-10-02,11091.91576
1006,2013-10-03,26325.29798
1007,2013-10-04,12945.0904
1008,2013-10-05,10810.0834
1009,2013-10-06,72.9204
1010,2013-10-07,7622.66046
1011,2013-10-08,9901.5372
1012,2013-10-09,14508.5563
1013,2013-10-10,5394.942
1014,2013-10-11,11738.0949
1015,2013-10-12,4575.07016
1016,2013-10-13,1156.0
1017,2013-10-14,9136.939
1018,2013-10-15,17727.9413
1019,2013-10-16,14027.94622
1020,2013-10-17,14107.5114
1021,2013-10-18,12939.4413
1022,2013-10-19,962.568
1023,2013-10-20,412.188
1024,2013-10-21,10370.9516
1025,2013-10-22,14937.47492
1026,2013-10-23,15583.325
1027,2013-10-24,3728.86576
1028,2013-10-25,7382.3006
1029,2013-10-26,2369.88172
1030,2013-10-27,1590.264
1031,2013-10-28,8588.956
1032,2013-10-29,12815.10846
1033,2013-10-30,13942.4152
1034,2013-10-31,9274.14244
1035,2013-11-01,20912.12782
1036,2013-11-02,3214.961
1037,2013-11-03,0.0
1038,2013-11-04,13808.27114
1039,2013-11-05,15754.074
1040,2013-11-06,16328.2569
1041,2013-11-07,8291.3617
1042,2013-11-08,13703.4378
1043,2013-11-09,10233.15192
1044,2013-11-10,479.97
1045,2013-11-11,19648.5191
1046,2013-11-12,8931.8481
1047,2013-11-13,19744.77918
1048,2013-11-14,10062.8955
1049,2013-11-15,20263.876500000002
1050,2013-11-16,7730.995
1051,2013-11-17,3740.296
1052,2013-11-18,12479.1843
1053,2013-11-19,24523.33794
1054,2013-11-20,5286.2659
1055,2013-11-21,9791.073
1056,2013-11-22,15233.32182
1057,2013-11-23,6812.498
1058,2013-11-24,3372.64564
1059,2013-11-25,16204.89612
1060,2013-11-26,20902.2293
1061,2013-11-27,14318.573
1062,2013-11-28,29925.34976
1063,2013-11-29,15182.30256
1064,2013-11-30,7108.8611
1065,2013-12-01,1364.885
1066,2013-12-02,15644.011
1067,2013-12-03,19735.465
1068,2013-12-04,17446.07442
1069,2013-12-05,6781.7519999999995
1070,2013-12-06,20781.3036
1071,2013-12-07,7412.277
1072,2013-12-08,383.68
1073,2013-12-09,12882.0841
1074,2013-12-10,16257.4905
1075,2013-12-11,18101.0833
1076,2013-12-12,18001.20684
1077,2013-12-13,9430.0595
1078,2013-12-14,4576.245919999999
1079,2013-12-15,1385.358
1080,2013-12-16,23018.6528
1081,2013-12-17,13433.86052
1082,2013-12-18,33934.3826
1083,2013-12-19,15151.203
1084,2013-12-20,22227.35348
1085,2013-12-21,3501.239
1086,2013-12-22,2333.2400000000002
1087,2013-12-23,15337.1411
1088,2013-12-24,15831.4899
1089,2013-12-25,11340.688
1090,2013-12-26,36435.14374
1091,2013-12-27,10278.3105
1092,2013-12-28,3553.0363
1093,2013-12-29,426.56
1094,2013-12-30,14292.38
1095,2013-12-31,14176.7209
1096,2014-01-01,3614.0345
1097,2014-01-02,4169.51614
1098,2014-01-03,11327.622
1099,2014-01-04,4705.2737
1100,2014-01-05,426.65999999999997
1101,2014-01-06,10840.6525
1102,2014-01-07,6201.1715
1103,2014-01-08,13412.551
1104,2014-01-09,9742.349
1105,2014-01-10,4202.1201
1106,2014-01-11,4428.555
1107,2014-01-12,74.376
1108,2014-01-13,5358.283
1109,2014-01-14,17297.8
1110,2014-01-15,6001.5883
1111,2014-01-16,11339.18734
1112,2014-01-17,14419.377
1113,2014-01-18,9690.958999999999
1114,2014-01-19,194.04
1115,2014-01-20,11621.8767
1116,2014-01-21,8760.21228
1117,2014-01-22,12946.0991
1118,2014-01-23,6711.383
1119,2014-01-24,9327.464
1120,2014-01-25,7099.291
1121,2014-01-26,2073.1634999999997
1122,2014-01-27,5229.7944
1123,2014-01-28,8557.4038
1124,2014-01-29,11461.767
1125,2014-01-30,7594.134
1126,2014-01-31,12439.8508
1127,2014-02-01,866.496
1128,2014-02-02,0.0
1129,2014-02-03,4501.0905
1130,2014-02-04,8190.8021
1131,2014-02-05,6322.965
1132,2014-02-06,7087.8438
1133,2014-02-07,11013.111
1134,2014-02-08,2330.52
1135,2014-02-09,127.89
1136,2014-02-10,11901.2469
1137,2014-02-11,12390.489000000001
1138,2014-02-12,11209.1396
1139,2014-02-13,9613.0997
1140,2014-02-14,11483.1528
1141,2014-02-15,2606.401
1142,2014-02-16,412.38
1143,2014-02-17,10506.711
1144,2014-02-18,9960.8885
1145,2014-02-19,6749.0554
1146,2014-02-20,6909.839
1147,2014-02-21,8022.3259
1148,2014-02-22,2684.94
1149,2014-02-23,753.711
1150,2014-02-24,8064.3712
1151,2014-02-25,6739.635
1152,2014-02-26,4574.0988
1153,2014-02-27,10045.579
1154,2014-02-28,9769.57336
1155,2014-03-01,2913.3226799999998
1156,2014-03-02,613.053
1157,2014-03-03,4703.6428
1158,2014-03-04,11929.4062
1159,2014-03-05,6783.227
1160,2014-03-06,7211.671
1161,2014-03-07,4784.565
1162,2014-03-08,3177.406
1163,2014-03-09,882.46
1164,2014-03-10,5362.4368
1165,2014-03-11,12587.338
1166,2014-03-12,9031.6962
1167,2014-03-13,6264.615
1168,2014-03-14,14090.9675
1169,2014-03-15,9022.7951
1170,2014-03-16,68.824
1171,2014-03-17,20497.38044
1172,2014-03-18,11182.05488
1173,2014-03-19,12634.701000000001
1174,2014-03-20,9521.114
1175,2014-03-21,9052.518
1176,2014-03-22,8990.949
1177,2014-03-23,240.45
1178,2014-03-24,23864.244499999997
1179,2014-03-25,8008.5238
1180,2014-03-26,17628.17776
1181,2014-03-27,15203.49464
1182,2014-03-28,10960.88032
1183,2014-03-29,1731.742
1184,2014-03-30,251.86
1185,2014-03-31,13905.256
1186,2014-04-01,12109.7813
1187,2014-04-02,14932.880220000001
1188,2014-04-03,9184.2577
1189,2014-04-04,2807.2174
1190,2014-04-05,1767.8156
1191,2014-04-06,1151.547
1192,2014-04-07,11079.1493
1193,2014-04-08,7562.3715
1194,2014-04-09,16025.2166
1195,2014-04-10,8510.58544
1196,2014-04-11,8917.33408
1197,2014-04-12,5151.339
1198,2014-04-13,1890.072
1199,2014-04-14,12465.567
1200,2014-04-15,11623.83186
1201,2014-04-16,15246.71254
1202,2014-04-17,11517.0725
1203,2014-04-18,8721.1766
1204,2014-04-19,1880.865
1205,2014-04-20,1073.979
1206,2014-04-21,13644.6222
1207,2014-04-22,7244.557
1208,2014-04-23,7784.17092
1209,2014-04-24,10634.0821
1210,2014-04-25,5870.732
1211,2014-04-26,5624.4665
1212,2014-04-27,1084.3236
1213,2014-04-28,13019.0336
1214,2014-04-29,4531.0222
1215,2014-04-30,9716.079539999999
1216,2014-05-01,10075.2904
1217,2014-05-02,10095.5512
1218,2014-05-03,2956.367
1219,2014-05-04,2777.398
1220,2014-05-05,7532.742
1221,2014-05-06,3321.7977
1222,2014-05-07,14736.6462
1223,2014-05-08,22267.3795
1224,2014-05-09,14904.579000000002
1225,2014-05-10,8213.04476
1226,2014-05-11,808.322
1227,2014-05-12,6460.4826
1228,2014-05-13,7718.0362000000005
1229,2014-05-14,4904.3119
1230,2014-05-15,14365.104
1231,2014-05-16,21188.90412
1232,2014-05-17,6513.5895
1233,2014-05-18,160.736
1234,2014-05-19,16817.5266
1235,2014-05-20,12204.74084
1236,2014-05-21,8808.3488
1237,2014-05-22,8316.259
1238,2014-05-23,8352.0368
1239,2014-05-24,8062.777700000001
1240,2014-05-25,1212.5688
1241,2014-05-26,10350.4676
1242,2014-05-27,13568.35452
1243,2014-05-28,12134.9103
1244,2014-05-29,16614.258
1245,2014-05-30,6477.1895
1246,2014-05-31,6481.3256
1247,2014-06-01,2039.844
1248,2014-06-02,15738.0149
1249,2014-06-03,17697.93048
1250,2014-06-04,17543.37264
1251,2014-06-05,11191.20808
1252,2014-06-06,14222.06636
1253,2014-06-07,4525.76116
1254,2014-06-08,2846.67
1255,2014-06-09,20002.27146
1256,2014-06-10,18326.51064
1257,2014-06-11,17144.68156
1258,2014-06-12,11547.57096
1259,2014-06-13,12595.639799999999
1260,2014-06-14,7436.2755
1261,2014-06-15,1382.5320000000002
1262,2014-06-16,17988.1986
1263,2014-06-17,19974.10056
1264,2014-06-18,32197.37604
1265,2014-06-19,12526.26602
1266,2014-06-20,12022.671
1267,2014-06-21,6228.6212
1268,2014-06-22,1218.6009
1269,2014-06-23,16701.28862
1270,2014-06-24,27468.73764
1271,2014-06-25,13231.435
1272,2014-06-26,21339.98032
1273,2014-06-27,17892.87128
1274,2014-06-28,6938.569
1275,2014-06-29,2437.83
1276,2014-06-30,19407.16738
1277,2014-07-01,8456.245
1278,2014-07-02,11007.22
1279,2014-07-03,8742.40608
1280,2014-07-04,17291.8777
1281,2014-07-05,10303.694
1282,2014-07-06,652.28
1283,2014-07-07,7773.59508
1284,2014-07-08,4797.915
1285,2014-07-09,15173.26164
1286,2014-07-10,9793.106
1287,2014-07-11,8423.75894
1288,2014-07-12,8354.7919
1289,2014-07-13,213.528
1290,2014-07-14,9468.3334
1291,2014-07-15,7418.2445
1292,2014-07-16,9491.33298
1293,2014-07-17,11801.932
1294,2014-07-18,6535.983
1295,2014-07-19,7835.41144
1296,2014-07-20,0.0
1297,2014-07-21,12391.46374
1298,2014-07-22,12723.11432
1299,2014-07-23,4115.883
1300,2014-07-24,7808.157
1301,2014-07-25,6340.4384
1302,2014-07-26,6679.5597
1303,2014-07-27,3904.6325
1304,2014-07-28,8970.94942
1305,2014-07-29,11164.4213
1306,2014-07-30,12999.09244
1307,2014-07-31,8073.052
1308,2014-08-01,13110.5434
1309,2014-08-02,19434.857
1310,2014-08-03,1581.0615
1311,2014-08-04,21527.2271
1312,2014-08-05,13400.4034
1313,2014-08-06,19847.42876
1314,2014-08-07,23214.35076
1315,2014-08-08,17935.558
1316,2014-08-09,8220.3505
1317,2014-08-10,0.0
1318,2014-08-11,20214.3949
1319,2014-08-12,14177.26774
1320,2014-08-13,22487.8455
1321,2014-08-14,18806.9243
1322,2014-08-15,12693.38274
1323,2014-08-16,15881.6061
1324,2014-08-17,615.224
1325,2014-08-18,20153.8113
1326,2014-08-19,17608.52444
1327,2014-08-20,25234.655300000002
1328,2014-08-21,12040.4483
1329,2014-08-22,28177.6565
1330,2014-08-23,9433.4567
1331,2014-08-24,5495.804
1332,2014-08-25,11276.699700000001
1333,2014-08-26,18164.3487
1334,2014-08-27,8966.79406
1335,2014-08-28,22058.4326
1336,2014-08-29,28418.93576
1337,2014-08-30,5979.7393
1338,2014-08-31,462.21
1339,2014-09-01,16767.343
1340,2014-09-02,16641.96224
1341,2014-09-03,27844.18496
1342,2014-09-04,19503.059
1343,2014-09-05,19645.25958
1344,2014-09-06,12910.1938
1345,2014-09-07,630.36
1346,2014-09-08,27668.911
1347,2014-09-09,10259.91878
1348,2014-09-10,8982.8825
1349,2014-09-11,22511.7039
1350,2014-09-12,23056.04664
1351,2014-09-13,8900.3135
1352,2014-09-14,604.37
1353,2014-09-15,16199.98926
1354,2014-09-16,22922.8973
1355,2014-09-17,22945.900419999998
1356,2014-09-18,29838.06548
1357,2014-09-19,17151.95702
1358,2014-09-20,6013.833
1359,2014-09-21,8200.497
1360,2014-09-22,10645.0316
1361,2014-09-23,23876.49318
1362,2014-09-24,13629.54262
1363,2014-09-25,21492.49492
1364,2014-09-26,26791.06308
1365,2014-09-27,8142.8706600000005
1366,2014-09-28,5995.96164
1367,2014-09-29,17931.8976
1368,2014-09-30,13452.24002
1369,2014-10-01,7427.7711
1370,2014-10-02,21532.2825
1371,2014-10-03,22240.5782
1372,2014-10-04,8752.066420000001
1373,2014-10-05,1601.323
1374,2014-10-06,22333.4812
1375,2014-10-07,18471.69556
1376,2014-10-08,10372.3426
1377,2014-10-09,13440.88776
1378,2014-10-10,11760.007959999999
1379,2014-10-11,6575.4189
1380,2014-10-12,3783.487
1381,2014-10-13,30242.1662
1382,2014-10-14,17237.64036
1383,2014-10-15,8445.633100000001
1384,2014-10-16,9612.99628
1385,2014-10-17,29929.68798
1386,2014-10-18,4896.6278999999995
1387,2014-10-19,2605.7196
1388,2014-10-20,14932.046
1389,2014-10-21,11263.77236
1390,2014-10-22,16067.3567
1391,2014-10-23,24770.414
1392,2014-10-24,19624.69758
1393,2014-10-25,6714.7142
1394,2014-10-26,0.0
1395,2014-10-27,11054.28782
1396,2014-10-28,22230.4128
1397,2014-10-29,15127.4629
1398,2014-10-30,10448.81174
1399,2014-10-31,19270.83944
1400,2014-11-01,5190.376
1401,2014-11-02,3889.05
1402,2014-11-03,17834.4458
1403,2014-11-04,19814.964
1404,2014-11-05,24506.7476
1405,2014-11-06,18726.602
1406,2014-11-07,23916.908639999998
1407,2014-11-08,17783.05744
1408,2014-11-09,1313.5
1409,2014-11-10,19583.51294
1410,2014-11-11,21691.4615
1411,2014-11-12,26974.00248
1412,2014-11-13,19990.88942
1413,2014-11-14,23388.18572
1414,2014-11-15,5816.3859999999995
1415,2014-11-16,5086.306
1416,2014-11-17,22349.19476
1417,2014-11-18,39536.132
1418,2014-11-19,23160.0742
1419,2014-11-20,31408.0473
1420,2014-11-21,26292.2328
1421,2014-11-22,17026.27624
1422,2014-11-23,3145.7
1423,2014-11-24,16060.4461
1424,2014-11-25,25099.328
1425,2014-11-26,28477.40124
1426,2014-11-27,26091.9144
1427,2014-11-28,24443.46442
1428,2014-11-29,14512.761
1429,2014-11-30,2169.659
1430,2014-12-01,17570.8008
1431,2014-12-02,17209.156
1432,2014-12-03,25986.833720000002
1433,2014-12-04,23717.50958
1434,2014-12-05,17065.345
1435,2014-12-06,5283.508
1436,2014-12-07,4389.32992
1437,2014-12-08,18619.8606
1438,2014-12-09,20608.6028
1439,2014-12-10,25548.674
1440,2014-12-11,19206.87518
1441,2014-12-12,12083.5189
1442,2014-12-13,16622.14026
1443,2014-12-14,1309.2640000000001
1444,2014-12-15,21374.216
1445,2014-12-16,11568.2129
1446,2014-12-17,16429.1869
1447,2014-12-18,16123.57
1448,2014-12-19,25753.1901
1449,2014-12-20,7806.2602
1450,2014-12-21,395.496
1451,2014-12-22,10355.855
1452,2014-12-23,28096.0375
1453,2014-12-24,20479.9147
1454,2014-12-25,22701.69538
1455,2014-12-26,26571.3444
1456,2014-12-27,13421.26376
1457,2014-12-28,1647.174
1458,2014-12-29,25109.28878
1459,2014-12-30,16831.6148
1460,2014-12-31,13257.9543
